ref_date,geo,value,anomaly,anomaly_score
1951-06-01,Alberta,677.0,False,0.17703780893366305
1951-06-01,Alberta,285.0,False,0.1536318787093487
1951-07-01,Alberta,974.0,False,0.10633837128722767
1951-07-01,Alberta,630.0,False,0.1712854544987626
1951-07-01,Alberta,344.0,False,0.16001245425332256
1951-08-01,Alberta,1218.0,False,0.07427135904305016
1951-08-01,Alberta,851.0,False,0.16395748545195393
1951-08-01,Alberta,367.0,False,0.15836788650756134
1951-09-01,Alberta,397.0,False,0.1675001923968244
1951-09-01,Alberta,1443.0,False,0.0778955053212107
1951-09-01,Alberta,1046.0,False,0.16234496139450072
1951-10-01,Alberta,1825.0,False,0.10443459680983636
1951-10-01,Alberta,894.0,False,0.15100673640176454
1951-10-01,Alberta,2719.0,False,0.06437858268124996
1951-11-01,Alberta,3171.0,False,0.11217369663571763
1951-11-01,Alberta,1431.0,False,0.13450858423851342
1951-11-01,Alberta,4602.0,False,0.057452255158672805
1951-12-01,Alberta,4404.0,False,0.11961686061756588
1951-12-01,Alberta,1763.0,False,0.11353742452647231
1951-12-01,Alberta,6167.0,False,0.05327712543080254
1952-01-01,Alberta,1853.0,False,0.10256615348451453
1952-01-01,Alberta,7167.0,False,0.041859693533312314
1952-01-01,Alberta,9020.0,False,0.0915545391605595
1952-02-01,Alberta,6055.0,False,0.14460438067797837
1952-02-01,Alberta,4786.0,False,0.15930561350081268
1952-02-01,Alberta,1269.0,False,0.12373692042550721
1952-03-01,Alberta,6718.0,False,0.06970335459414856
1952-03-01,Alberta,5446.0,False,0.16454965358129692
1952-03-01,Alberta,1272.0,False,0.13033816756090266
1952-04-01,Alberta,731.0,False,0.15257412850406543
1952-04-01,Alberta,2478.0,False,0.09003474814211165
1952-04-01,Alberta,3209.0,False,0.15160021961196968
1952-05-01,Alberta,1605.0,False,0.1617254590941013
1952-05-01,Alberta,1205.0,False,0.17946063864732387
1952-05-01,Alberta,400.0,False,0.15046271743118744
1952-06-01,Alberta,1463.0,False,0.1005339266914102
1952-06-01,Alberta,1031.0,False,0.17994045652270735
1952-06-01,Alberta,432.0,False,0.15825459785927676
1952-07-01,Alberta,1001.0,False,0.12585274657667017
1952-07-01,Alberta,511.0,False,0.16634645327513858
1952-07-01,Alberta,1512.0,False,0.10073137324585785
1952-08-01,Alberta,1183.0,False,0.167855349574707
1952-08-01,Alberta,812.0,False,0.17462693046630473
1952-08-01,Alberta,371.0,False,0.15491975579162348
1952-09-01,Alberta,1492.0,False,0.08889531269408124
1952-09-01,Alberta,1036.0,False,0.16967944701271037
1952-09-01,Alberta,456.0,False,0.16100598710277758
1952-10-01,Alberta,541.0,False,0.155035552206105
1952-10-01,Alberta,1603.0,False,0.09243304005702668
1952-10-01,Alberta,2144.0,False,0.11541696794989226
1952-11-01,Alberta,4700.0,False,0.04512237948222109
1952-11-01,Alberta,3343.0,False,0.14056494444388384
1952-11-01,Alberta,1357.0,False,0.13532310301722666
1952-12-01,Alberta,9353.0,True,-0.02407707605264664
1952-12-01,Alberta,7017.0,False,0.12002844443752764
1952-12-01,Alberta,2336.0,False,0.10758361015309881
1953-01-01,Alberta,8369.0,False,0.06559089661022166
1953-01-01,Alberta,3129.0,False,0.10546198556820735
1953-01-01,Alberta,11498.0,False,0.05188447325709089
1953-02-01,Alberta,5954.0,False,0.12369531210571943
1953-02-01,Alberta,2024.0,False,0.1336405744103979
1953-02-01,Alberta,7978.0,False,0.08172501577674751
1953-03-01,Alberta,9052.0,False,0.16678403118382729
1953-03-01,Alberta,7192.0,False,0.16498219260440433
1953-03-01,Alberta,1860.0,False,0.1353157493400654
1953-04-01,Alberta,5326.0,False,0.10197251907827132
1953-04-01,Alberta,3915.0,False,0.16816028531813254
1953-04-01,Alberta,1411.0,False,0.14616635010084122
1953-05-01,Alberta,1985.0,False,0.15875216728723518
1953-05-01,Alberta,1093.0,False,0.16900248558285158
1953-05-01,Alberta,3078.0,False,0.11609010533463365
1953-06-01,Alberta,1912.0,False,0.17436391705657378
1953-06-01,Alberta,1156.0,False,0.17908476399484674
1953-06-01,Alberta,756.0,False,0.1735059859339052
1953-07-01,Alberta,1811.0,False,0.12958046897607828
